screen_name,created_at,text
arabic_info,2020-01-15T13:39:07Z,安倍首相の中東外交を振り返る - FirstHedge　明日の投資情報 https://t.co/3uz6hGFCZP #中東
sunimaru0,2020-01-15T13:38:56Z,"@mura_foto 練習乙です！
相変わらずゲーム数がえげつないですね、体力裏山です💦
ゲーム数が多い分アベ180越えが難しくなってる訳ではない（終盤でも持ち直してる）んですよね。
まだまだ1年7ヶ月です、焦らず行きましょう♪(^ ^)"
yuugen_,2020-01-15T13:38:40Z,"リツイート）総理の中東歴訪
①サウジ
→日本の取り組みを完全に支持し歓迎する
→安倍首相の見方に完全に同意する
②UAE
→日本の取り組みを評価し歓迎する
→日本へ具体的な協力、支援を惜しまない
③オマーン
→日本との関係は歴史的なものだ
→日本の取り組みを高く評価し協力する
（以下略 https://t.co/DStLgrIXbX"
neharenkon,2020-01-15T13:38:21Z,"@anmintei 信じる信じないは個人の自由だと思いますが、NHKの世論調査は正しいと思います
電話調査の対象は普段家にいる人、主婦とか高齢者
テレビ見てる人たちの認識はこの程度でしょう

思い出してみて
テレビでれいわの財源は不透明と垂れ流し、安倍総理が延々と自画自賛してるのを見てればこんなもんでしょう"
azaminosoture,2020-01-15T13:38:17Z,田中角栄が総理だった頃、日本中が「まっそのぉー」って言いながら物真似していた。小泉純一郎もそこそこ真似されていた。安倍晋三を真似している人は殆ど見かけない。付け加えると、私が子どもの頃、昭和天皇の物真似をする子が学年に一人はいた注意されていたとかの記憶は全く無い。
Me1puru_FN,2020-01-15T13:38:11Z,"@FNJudy1 @Yomogi_FN 僕安倍
じゅでぃ正恩
よもちトランプ"
Nhn_torimodosu,2020-01-15T13:38:05Z,"アベがいつまでたっても首相をしていることこそ反日なのに、なぜそれをコケ下そうとする方が反日呼ばわりされなければならないのか。
アメリカへの売国、過剰な増税、公文書の処分など全部アベ一味がやっていることでしょ？どっちが反日なのかをよく考えて発言すべきだ。"
kekko_sun,2020-01-15T13:38:01Z,"あーもー、安倍政権の面々にはウンザリだ！
こんな人たちに税金が💢

#河井克行 #河井あんり"
iwa_si3,2020-01-15T13:37:58Z,元公共、そして地域での絶対の信頼。地位を利用して、ここまで阿漕なことするなんて。安倍自公で定義がなくなった、反社会的勢力と同じだよ。監督庁の責任も含めて、徹底的に膿をださないと。 https://t.co/sCbmlhsYGv
RibbonChieko,2020-01-15T13:37:54Z,@milkkoucya 安倍総理の外交を追いかけて(まだ3年ですが)先々の総理演説の原文や訪問国での報道を読んできたので、Kame cafeさんの分析が滲み入るように納得できるのだと思います。ツイートするためには総理が1番言いたいことは何だろうと、いつも考えてきました。気がついたら大きな世界地図が見えてきたのです。
RibbonChieko,2020-01-15T13:27:41Z,"オマーンのカブース国王崩御の弔問は
一昨日総理と会談したサウジのサルマン国王の姿
クウェートのサバハ首長など湾岸諸国の首脳ら
英チャールズ皇太子など欧州各国の王族ら

さらに【イラン】ザリーフ外相の姿もあった
イランと米国の橋渡し的な重鎮であったことが偲ばれる

そこに安倍総理がいた運命 https://t.co/6tjC6WlJvT"
iyaiayaisahaya,2020-01-15T13:37:44Z,安倍晋三の虚言癖は治らない。 https://t.co/O7li5GERfM
ControlEconomy,2020-01-15T12:40:23Z,"安倍総理の退陣賛成。

許せない安倍政権
・平然と嘘をつく
・質問に答えない
・都合が悪くなると相手を恫喝する
・責任をとらない(謝らない)
・徹底した強者厚遇、弱者冷遇
https://t.co/Y8uXZYbVwV"
ControlEconomy,2020-01-15T13:37:22Z,"実質、移民政策推進ですけど、国民が分からないとでも?
もう、安倍総理の嘘はうんざりです。
https://t.co/cXQAjzjjuZ"
ControlEconomy,2020-01-15T13:35:30Z,"安倍総理の退陣賛成。

許せない安倍政権
・平然と嘘をつく
・質問に答えない
・都合が悪くなると相手を恫喝する
・責任をとらない(謝らない)
・徹底した強者厚遇、弱者冷遇
https://t.co/kqbK3kZhtc"
YSOUKOMAN,2020-01-15T13:37:17Z,"「謝ったら終わり」と云う認識らしい。もう、「悪い事、違反行為」だと認めているからか？

桜を見る会　「謝らない」姿勢崩さぬ安倍官邸、その心は… - 毎日新聞 https://t.co/mcfgDN1p3j"
taka79099439,2020-01-15T13:37:14Z,"@RibbonChieko 「安倍総理は中東訪問を中止した」って報道したんだから、今更報道できるかー。俺たちが嘘ついたのバレちゃうじゃないかー。報道しない自由って便利だなー。

これくらいにしか思ってないだろな。"
x62098892,2020-01-15T13:37:13Z,"@HoneHiita ４選には期待してます。
心なしか最近の安倍総理は少しお疲れのようにも見えるのですが、状況が許すなら４期目も是非。
まだ年齢的には全然やれると思うのです。"
yun_kujira,2020-01-15T13:37:04Z,"安倍が1社単独で契約するところに必ず私物化あり、この論理で行くと、ムサシの選挙開票システムにも何らかの安倍とその仲間の利益が最優先されているはずだ…。

マスコミも入り込む「桜を見る会」ですら公職選挙法違反を堂々と犯す安倍政権が、ムサシ社員が行うpc集計操作だけは不正しないとでも？ https://t.co/0LTMsvOb37"
suika8089,2020-01-15T13:36:55Z,"なんにも考えずに、多くの人が投票してるからって言う理由で安倍さんに入れるのもやめようね。そんなこと誰が言ったの？

ただ、若者の投票率を上げることで若者向けの施策も各党出さなきゃ行けなくなるから、投票には行こうね"
suika8089,2020-01-15T13:31:31Z,"本当に最悪の最悪で、政治資金を税金から安倍さんが使ってたとして(桜を見る会の件)、子育て支援にもっと注力してお金立て替えてくれたら別にいいけど、あの人なんもやってないよなって思っちゃう。

安倍さん派の人に着任してから安倍さんが何をやったのか教えて欲しい"
chiesha_neko,2020-01-15T13:36:43Z,米イラン対立・この先　安倍外交の評価 #nikkeiplus10 #bstvtokyo
m78seven,2020-01-15T13:36:42Z,#山口敬之 逮捕を握り潰した #中村格 が #警察庁ナンバー2 に！『報ステ』に圧力、安倍秘書の息子の喧嘩にまで介入した“官邸の忠犬” https://t.co/yVC7twAnCu @litera_webより
m78seven,2020-01-15T13:32:44Z,"おいおい、#山口敬之 と同じシノギかよ #TBS！
#警視庁公安部長 も #中村格(元 #刑事部長)に続けとばかりにアベのケツナメかよ。ああ穢らわしい！

警視庁の「しばき隊メンバー」逮捕は“安倍やめろデモ”潰しだった！ 実家に車庫登録しただけで逮捕し実名報道、TBSは　https://t.co/olJdOnWQo7"
konokonokono6,2020-01-15T13:36:40Z,でもそれを抑えられないアホメディアや無能野党あってのことなんでね。 / “安倍首相がドヤ顔で「戦後最長の景気拡大」のトンチンカン｜日刊ゲンダイDIGITAL” https://t.co/wqS9FeBfDg
moe5259,2020-01-15T13:36:31Z,"@mcenroeisgod 安倍がインチキだから他の人もそう見えるのだ！
何処の誰が作ったって良いじゃないか　世界に自慢して良い素晴らしい憲法ではないか！"
Yoshino72560703,2020-01-15T13:36:23Z,@sangituyama 公のSNSに投稿しておいて、批判した党から反論されて泣きごとほざくならTwitterなんてするな。最近の自民党は一般党員までアベ化してるわ！
esSixkr,2020-01-15T13:36:14Z,河野大臣安倍総理の10倍英語の発音良い
tabloidpaper,2020-01-15T13:36:11Z,安倍晋三首相、自衛隊の中東派遣を「船舶の安全確保」と説明！「日本関係船舶の安全を確保するため」 https://t.co/bGJqaUVIWg @情報速報ドットコムさんから
i2RofB9VzPitGTx,2020-01-15T13:35:42Z,"安倍政権のことやん。

「嘘に慣れるな、嘘を止めろ、今年、嘘をやっつけろ」宝島社の広告に反響 https://t.co/LVveb1yBV5"
HIRO65127903,2020-01-15T13:18:17Z,"国賊NHKは安倍麻生退陣願望で凝り固まった、名ばかりの公共放送局です
テレ朝、朝日新聞、TBS、毎日新聞の類いなので
キモは、安倍政治を許さない😤wwwなんです https://t.co/Jc25PtNGEq"
HIRO65127903,2020-01-15T13:35:34Z,"@karma38531370 @tezheya お供えもちが勝手に外交するなと思うな
自民党改革せんと、安倍政権も揺らぐぜ！
二階、河村、額賀、石破
はよ出てってくれや"
keiqua,2020-01-15T13:35:32Z,"教皇フランシスコが安倍政権の忠実な僕であることも良く分かった。トランプの十倍グロテスク。
#株 #株式 #株式会社 #株価 #会社法"
Nana809,2020-01-15T13:35:22Z,"@Kenta0715Ken アベ政権の本音は「日本の侵略は素晴らしかった！」でしょうからね。
だから、戦前の悪い価値観を復活させようとしているのですよ。
そして、世界から孤立していく情けない国。"
kowmorio,2020-01-15T13:35:19Z,トランプ・安倍会談での両者の嬉しそうな顔。 安倍がトランプに日本の国民の年金から50兆円を差し出したという。https://t.co/mv81bfc0Tm …  ★属国日本 その背景に、政治家と官僚の歴史（出自）がある！ https://t.co/WlWIW4Hxg0
KoSorrow16,2020-01-15T13:35:08Z,ほんま。これで安倍さん以外に誰がいる？なんてよう言うわ。安倍以外なら誰でもええわ。 https://t.co/vo8vHU1yH9
kazasimonohitob,2020-01-15T13:35:04Z,山口敬之逮捕を握り潰した中村格が警察庁ナンバー2に！『報ステ』に圧力、安倍秘書の息子の喧嘩にまで介入した“官邸の忠犬”｜LITERA／リテラ https://t.co/mZjXwTnkYl
j51RaALk33Sb0OT,2020-01-15T13:34:59Z,"@murrhauser マトモな野党が存在するならば
いずれ与党になるという二律背反。

与野党が拮抗して国民の為に
より良い政策論を闘わせる…
なんて事態が有るのだろうか？

打倒安倍！なんて喚くだけの
野党にはウンザリなんだよね。"
xCBLwxKGa8blLfU,2020-01-15T13:34:56Z,安倍総理はトランプ大統領フォローしてるのにトランプ大統領は安倍総理をフォローしてないのなぜ？笑
taka_newdawn,2020-01-15T13:34:54Z,@nyankichi_uiy 結局安倍政権になってすべてめちゃくちゃになったという事ですね。
sorbet0211,2020-01-15T13:34:45Z,以下のキャンペーンに賛同をお願いします！「安倍内閣: 自衛隊の中東派兵を止めてほしい。」 https://t.co/TfX9aOkEX7 @change_jpさんから
terminate_ct,2020-01-15T13:34:25Z,"恥を知れ！恥を！
いくらなんでも酷すぎませんか？

桜を見る会　「謝らない」姿勢崩さぬ安倍官邸、その心は… - 毎日新聞 https://t.co/NPprER37s9"
stadtmauer,2020-01-15T13:34:16Z,国民 立民との合流の結論出ず 両院議員総会 来週20日に開催へ NHK ＞昨日だったかどなたかが言っておられた＜決められない政治＞がなつかしいという言葉、私たちはもっと考えてみてもいいのでは。安倍政権は決められる政治を実行している。わたしたちの頭を越えてどこか上の方で即断する政治を.....
pm_james,2020-01-15T13:34:14Z,進次郎が嫌いで安倍が嫌いで(今の)自民党が嫌いだけど、今回の件で文句言う気はないなあ
ap4_5,2020-01-15T13:34:12Z,1/15 安倍○三 https://t.co/s8CaQl4Xkf
takumin83767036,2020-01-15T13:34:08Z,"@litera_web @abe_sojisyoku 最悪だ。
これでは戦前の頃と変わらないではないか‼️
カイロ・アベ率いるジミン・オーダーは打倒しなければならない‼️"
sen31860753,2020-01-15T12:35:47Z,"@KIRIKO2011311 @motukamedakinta じゃあ農薬も利権がらみなんですね。社会のどの分野もみんな悪に向かう構造が安倍政権下では全部一緒ですね！？いかに政治を正す事が大事なのか良くわかりました。国産野菜信用して食べたい💧自分で栽培でも始めようかしら…
でくのぼうさん、教えて下さりありがとうございました！"
sen31860753,2020-01-15T13:20:03Z,@jcp_cc 賭けて、安倍政権を倒す為に今力を合わせて欲しい。頑張れよ野党！
sen31860753,2020-01-15T13:33:59Z,"@mansaku_ikedo 山本太郎さんは本物の政治家だと思います。
安倍政権に寄りかかっている者達には脅威以外の何物でもないはず。その事が世の中の政治的ムーブメントやそれに対する反響から見ても、手応えとして十分感じます。
山本太郎さんは「必ずやる男」です。"
1dsVzm2PrD6b35E,2020-01-15T13:33:37Z,"自民党より、安倍晋三さんにうんざり
、野党合流してもね、うんざり、頭変えてほしい、犯罪集団　　桜の見る会"
SvjrUmeki,2020-01-15T13:33:37Z,１２月議会報告の完成まであと少し。市民の方々の声を聞き、市政に届け、実現のために又市政をチェックして、結果を皆さんにお届けする議会報告の大洲民報。完成したら、市民の皆さんにお配りに市内各地をまわる。この中で又皆さんの様々な声に直面。次の議会へと続く。それでも大元は安倍政治の悪政だ
i3K2mSfKgfKhkGF,2020-01-15T13:33:35Z,"@Yota811 @truepark1 @masaru_kaneko 日本報道各局メディアは､安倍晋三悪政の忖度､決して政府の間違いを
追及しない。一つ安倍晋三悪政がアナログ頭脳で､正しい情報がこの瞬間にも世界を駆け巡っている事を知らない！韓国政府が正しかった！
日本政府の「ウソ」は明らか！
日本の報道各局ニュースは政権に都合の悪い事は取り上げない！"
i3K2mSfKgfKhkGF,2020-01-15T11:38:15Z,@kikko_no_blog @lovetkb68 安倍晋三悪政は日本国民の知る権利を犯しているだろう！他国の報道より日本人の生活に関わる事を何故報道各局メディアは取り上げない‼️
KOTO_WAKA_MARU,2020-01-15T13:33:34Z,"@moeruasia01 安倍ちゃんもタロサも、どっちもそれなりに身長あって、年齢の割にスタイルいいかんな。見栄えはするよなぁ。

(アッキーのはしゃいだ画像もおまけで付けろよ) https://t.co/xvmTShh7og"
HoneHiita,2020-01-15T13:33:26Z,"@x62098892 今回はアメリカイラン、それに付随して中朝の話があるようなので、今から身が引き締まってます！
次回はもしかしたら内政に関して深い話が聞けるかも、と密かに期待しています。
その頃は安倍4選またはプーチン-メドベージェフ方式の話がでている可能性があるので。。"
SweetnessOfUNKO,2020-01-15T13:33:22Z,安倍乙さんいいな。
9HZPVFixf2mVj4q,2020-01-15T13:17:24Z,この人のフォロー見てみると共産党のアカウントをフォローしてるくせにフ野党を批判している反安倍に化けたネトウヨなのでフォローするときには気をつけてください https://t.co/SMZr0UI229
9HZPVFixf2mVj4q,2020-01-15T13:33:14Z,三原じゅん子の安倍わっしょいがおかしすぎて逆に笑っちまうw
SEN_ha_ta_ko_ko,2020-01-15T13:33:14Z,@RibbonChieko やはり、安倍総理は何かを持ってますねえ。
YM20171919,2020-01-15T13:33:06Z,日本の国会議員全員がお金にヤバイの？何故、自民党が安倍晋三政権が退陣しないの？
YM20171919,2020-01-15T13:31:24Z,"安倍晋三政権まだ退陣しないの？
これだけ自民党、逮捕とかされているのに。なんで❓"
0zsVle8z1MohNRo,2020-01-15T13:32:53Z,安倍晋三の子分でスカ？ https://t.co/ulDVy1hJmx
chaieriyutto,2020-01-15T13:32:52Z,"@konishihiroyuki 恥ずかしいから早く亡命して下さいよ。
韓国なんかどうですか？
反安倍なので居心地良いのでは？"
mumumuu11,2020-01-15T13:32:14Z,"職場の年上部下

⚫︎れいわ信者
⚫︎ヴィーガン
⚫︎自然派(科学物質は悪)
⚫︎反医療(抗癌剤は悪!米糠治療)
⚫︎HPVワクチン反対
⚫︎反出生主義(子持ちは愚か人間は害悪)
⚫︎50代実家住み(親の悪口ばかり)
⚫︎お金がないのは安倍やブラック勤務先が悪い(実はホワイトで賞与数百万)

役満すぎて草"
Shimada_Keiko,2020-01-15T13:32:07Z,「もう安倍首相は逃げられない」“桜の人”田村智子参議院議員（共産党）が本気の追及方針を明言 | 週刊金曜日オンライン https://t.co/M8rs4lOYAZ
KOKUMINnoKOE,2020-01-15T13:32:06Z,安倍首相、再選の蔡総統に親書　自民総裁名で訪台議員に託す　 https://t.co/6KxjP8dOA6 @Sankei_newsさんから
htcy_stm,2020-01-15T13:32:00Z,"@NTUY_uncle_bot 2:55〜アベ「(ヤジを飛ばす有権者に対し指を指しながら)こんな人たちに負けるわけにいかないんです‼︎」←こんな人が日本の首相だなんて…(泣)
https://t.co/s9iw1FBJ0E @YouTubeより https://t.co/z75GksogAg"
kunimoninora,2020-01-15T13:31:58Z,"安倍首相を刑事告訴する「税金私物化を許さない市民の会」の正体は? - YouTube
https://t.co/3fQSDIfLlv"
moribe13,2020-01-15T13:31:46Z,"@06pink14 首脳会談しても…安倍総理の発言理解していない…出来ない…
その前に、基本協定…理解出来てない。
あぁー、かの国の国民ではなく、日の本の国民で…良かった‼️"
akashi_keirin,2020-01-15T13:31:41Z,すでに〈安倍ちゃん教〉みてえなのはできているように感じる。 https://t.co/37LjhBFhl7
umigameride,2020-01-15T13:31:34Z,@Lanikaikailua @ISOKO_MOCHIZUKI アベ式回答法が伝染したな、なにか喋るけど答えには直接触れない。
syoujioh,2020-01-15T13:30:58Z,@ISOKO_MOCHIZUKI もう末期症状のアベ政権‼️🤭
moriomasao,2020-01-15T13:30:46Z,@nichirinmuku61 @nyankichi_uiy 間違いなくそうでしょう。生粋のアメリカ人がわざわざここへきて「安倍は嘘つき」とかいう理由がない。これほどわかりやすい動画もないね。この映像を撮影するのが目的。そして、それを喜び勇んでリツイートする望月イソコ。
JPNministries,2020-01-15T13:30:46Z,"【社会保険庁】
日本の年金行政を担ってきた庁。しかしその非効率性や不祥事、特に杜撰な年金管理が大問題となっていた。第一次安倍内閣の時に爆発し、ついに廃止・日本年金機構への移管が決定、歴史を終えた。"
nagi_wh,2020-01-15T13:30:45Z,安倍やったわ
kumoyu143,2020-01-15T13:30:44Z,お前が言うな。 --- 安倍首相、再発防止を指示＝「桜」名簿の法令違反 (時事通信社 - 01月15日 19:01) https://t.co/ewVnPY4uO1
NoooB90206775,2020-01-15T13:30:42Z,"改ざん、隠蔽、嘘、税金の私物化、反社会勢力と言えば日本の総理大臣安倍晋三を連想できると思います。

日本国民はこの人が総理大臣やっている事に対してなぜ疑問を持たないの？

税金を上げられて自分らの生活に影響でてるでしょ？沢山お金払いたいの？馬鹿なの？"
MiranShea,2020-01-15T13:30:35Z,"え、自民党40パーセントも支持率あんの！？
一党独裁政治や！(笑)

野党共が『安倍独裁政治だ！！』と【嫉妬】する気持ちも分からんでは無い。 https://t.co/jMtdp97Pn5"
Blue63926975,2020-01-15T13:30:23Z,"ポスト安倍は決まりじゃないですか！
https://t.co/bcAulosG2Z"
font55go11,2020-01-15T13:30:21Z,@ksl_live @Blue_Swat_F 安倍さんに国民民主党削除して！税金無駄遣いをカットしてもらうか？議員カットはコストカットだよ？
bu_bu_bu_ko,2020-01-15T13:30:00Z,"それで言うことはサクラガーサクラガー
反アベに有利なことしか盛り上がらない野党はまじでクソ"
w4f75x7MJ9I2gdb,2020-01-15T13:29:58Z,"@HANA17zzz @nodokaJPN 安倍政権に反対はするが、案は無い。
話にならないですね。"
wI1gIzS4zDBxxb6,2020-01-15T13:25:27Z,おい!!安倍ョ！遊んでないではやく帰ってコンカ!バカ野郎!!
wI1gIzS4zDBxxb6,2020-01-15T13:29:57Z,@AbeShinzo おいはやく帰らんか！帰って早く安倍政権を降りんか!!
g0Bzwq8BCek5s7M,2020-01-15T13:29:49Z,"@SatoMasahisa @kikushimasterG 河野さんがこういう踏み込んだ発言をしたということは、安倍さんはすでに中国に対して同じ内容の申し入れをやっているということですね。
そうでなければ河野さんの勇み足になってしまう。

今の中国の状況だと国賓招待などありえない、ということですね。(^^)"
soonsoul,2020-01-15T13:29:37Z,安倍ちゃん周りの人間にろくなのいなさすぎでほんますごいなと思う
soonsoul,2020-01-15T13:22:27Z,安倍ちゃん、ウラジミール!って呼びかけてや
anpo_enmacho,2020-01-15T13:29:37Z,"《私は安保法制に賛成した衆議院議員です》
河村 建夫 (かわむら たけお,山口3,自民) https://t.co/lEqinseeWn
安倍 晋三 (あべ しんぞう,山口4,自民) https://t.co/GOn27HOZAE #ぷるるん晋三 #見殺し晋三 #デマ総理"
FNJudy1,2020-01-15T13:26:48Z,安倍ＶＳ金正恩 フル全部歌えるようになるまで明日アリーナしよ@Yomogi_FN
FNJudy1,2020-01-15T13:29:35Z,@Yomogi_FN じゃあ安倍マスターしよ
syuranhuwaku46,2020-01-15T13:29:33Z,"「許されざるパワハラ」辛坊治郎“女性社員に壁ドン”日テレ「社内報告書」入手 https://t.co/to5btd13Oj
※アベ友ってみんな狭量（笑）"
kahori2344,2020-01-15T13:29:02Z,"@hiranok @aritayoshifu 民主党時代は
拉致被害者の話を退け、耳さえ傾けてくれなかったな！！！
聞いてくれて動いてくれたのは秘書時代の「安倍晋三」氏であった！！"
spcd65b9,2020-01-15T13:28:59Z,"&gt;したがって、安倍外交が成功したかどうかは、さしあたりイエメン情勢の推移となって現れるはずです。

安倍首相の中東外交を振り返る - FirstHedge　明日の投資情報 https://t.co/Ze3XggHWLU"
b_o_s_a_t_s_u,2020-01-15T13:28:46Z,"@syouwaoyaji @pat052 「安倍＝日本」ですか…
箸も使えず、漢字も読めず、公式の場で敷居を踏むようなまねをする人なのに？
そういう人こそ「反日」かと思いますがね。"
lhikn55iRb8eb9y,2020-01-15T13:28:32Z,"@mainichi 室井佑月とか、逆効果だよね。

こんなので共感が広がる訳ないじゃん。

嫌悪感しかないわ。

こういう方々が、力を持たないように、安倍政権を応援しないといけないんだなぁ。"
nyanco0118,2020-01-15T13:28:20Z,安倍首相「中東歴訪」一体何の「成果」があったのか https://t.co/ePQs846GRv #スマートニュース
nyanco0118,2020-01-15T12:51:05Z,@toubennbenn 安倍総理の視線が、対談相手より机の上に注がれている‼️対談でもカンペ読み。日本外交の薄っぺらさが分かって恥ずかしくないのか⁉️
nyahooru,2020-01-15T13:28:17Z,"@ozawa_jimusho @wanpakuten 自党議員が強制捜査を受けても逮捕されても謝罪はおろかコメントすらしない総裁、副総裁、幹事長
2016年には宮崎議員の不倫で安倍が総裁として謝罪していますが、なぜか刑事事件は「議員個人の問題」と言ってはぐらかすばかり
嘘つき安倍晋三、悪党自民党を支持し続ける国民は本当に５割もいるのかな？"
margotanako,2020-01-15T13:24:31Z,「名簿はなかったことに…」官僚たちが目論んだ完全犯罪　すべてはアベのために（田中龍作ジャーナル） 赤かぶ https://t.co/6mvLXmMj6w
margotanako,2020-01-15T13:28:12Z,安倍首相を告発「桜を見る会」疑惑 捜査開始で官邸窮地か（日刊ゲンダイ）　 赤かぶ https://t.co/1Hax4LVXR7
EPE88576341,2020-01-15T13:27:31Z,"どうして自民党が与党を構成すると
収賄やら選挙違反やら問題が噴出するのでしょう⁉️
安倍氏の問題もすっきりと解決した訳ではない‼️

国民の一人として
残念至極である‼️

自民党というに止まらず
日本民族の性なのでしょうか⁉️

弁護士もおかしいし
検察の人質再逮捕のようにみえる手法もおかしい‼️"
RiIGX0Tyg1pqKys,2020-01-15T13:27:28Z,"日本の超友好国「台湾」に対し、安倍君の「親書❗」→多いに支持したい❗かの国とは国交断絶し、台湾と国交回復をすべきだな❗そうすることにより、安倍君の支持率は過去最高になるであろう❗

安倍首相、再選の蔡総統に親書　自民総裁名で訪台議員に託す　 https://t.co/btjyQGfF9s @Sankei_newsより"
eWDeK2kHCqlJrzE,2020-01-15T13:27:26Z,"@JiroShinbo_tabi フェイクニュースと闘うのは
トランプさん、安倍さん、辛坊さん
皆んな頑張れ"
tama8232,2020-01-15T13:27:23Z,"@old_type2019 びっっくりしましたww
ちなみに安倍さんは何のお肉がお好きみたいでしたか？？意外とオーソドックスにカルビとか←"
akikomagt,2020-01-15T13:27:20Z,「しばき隊」って親安倍政権的な方々がネガティブに取り上げる文脈でよく見かけていたけど、この前の新宿デモも関係あったのかしら。各種団体の歴史とかよく知らないで行っているのよね。
bitt28304364,2020-01-15T13:27:14Z,"三橋TV第184回【戦慄！デフレが継続すると日本人が消滅する！？】 https://t.co/uU5yEkXC5m @YouTubeさんから

日本では「少子化対策=デフレ対策」

結婚できる賃金を得られない（賃金低下）
↓
結婚できない
↓
少子化が加速

■それでもアベはデフレ対策は絶対にしない

#三橋貴明 
#高家望愛"
tann2009,2020-01-15T13:27:13Z,"ウグイス嬢倍払いで検察が来るなら、

ウニいくら菅原はどうなる？

ニューオータニで無銭飲食安倍はもっとどうなる？

日本の公職選挙法。

逃げ道探すのが閣僚や議員だ。

そりゃ、日本中そうなる。"
1fqSUfz5db2OH9t,2020-01-15T13:27:10Z,安倍晋三が植松被告の事件をきっかけに強制入院制度の見直しを進めているそうです。犯罪と精神障害は全く関係ありません。犯罪を犯した者は責任をとり、強制入院制度は廃止すべきです。言い替えれば全ての方が責任をとるべきです。
snowsun1999,2020-01-15T13:27:06Z,うわ！そういう事か！！しかし全く逆効果だったね。　逮捕は「1・12安倍政権批判デモ」でサウンドカーの運転手として届け出ていたからか　　警視庁公安部が「しばき隊」と誤認・微罪逮捕した男性が明かす取り調べの中身！「どの政党がついているのかと尋問され…」 https://t.co/5iStQS5gcb
tupebatycyz,2020-01-15T13:27:03Z,"新国立競技場　新計画にはサブトラック常設案を
批判の嵐にさらされていた新国立競技場問題が、安倍首相の鶴の一声で白紙に戻った。決断の背景はともかく、２５２０億円もの無駄使いがなくなるのなら喜ばしいことではある。ただし、問題は費用だけではない。"
Kozen_Sato,2020-01-15T13:26:56Z,田原総一朗「トランプのソレイマニ殺害は『愚策』 安倍首相どう動く」 (1/2) 〈週刊朝日〉｜AERA dot. (アエラドット) https://t.co/VmswbSW4nJ
raBpXWB5uccidHO,2020-01-15T13:26:19Z,"@miyamototooru @kirajimusyo 安倍総理、菅氏に責任ないかのように
官僚に責任おしつけるなんて
どんごどうだん

税金私物化して
安倍氏の支援者に無料で
飲み食いさせといて

公職選挙法違反にあたらないのは
おかしい、東京地検もなぜ捜査
しないのか？"
igacchi4,2020-01-15T13:26:13Z,@nhk_news くだらないNHKがくだらない内容を流した。進次郎の育児休暇などどうでもいい！先日の安倍やめろデモはどうした？こちらの方がはるかに大きいぞ！
kuda8crow,2020-01-15T13:26:13Z,"安倍ちゃんみたいに全てが凡才でコンプレックスの塊が権力を握ると、幼少の頃のトラウマから有能な者に対し復讐心に駆られ、立場の低い者をいじめて憂さ晴らしをするようになる。

日本のお家思想は皇族と神社神道由来。安倍ちゃんが最長の総裁になったのは、ある意味当然。

生産的無能の抑圧と復讐。 https://t.co/QJFH3oA4B9"
futaro08689983,2020-01-15T12:30:01Z,"きっと「汚れるからお前は来るな」とオマーン側から拒絶されたんじゃないの？私ならそうやって追い返すけどね、安倍みたいな奴。
↓
オマーン国王の弔問式を欠席した安倍首相とそれを隠すメディア #BLOGOS https://t.co/lHEgcx3ptH"
futaro08689983,2020-01-15T12:22:36Z,"とうとう警察も牛耳ろうかという安倍晋三。
さすがにTVメディアもこぞって批判すべきだろ。
↓
山口敬之逮捕を握り潰した中村格が警察庁ナンバー2に！『報ステ』に圧力、安倍秘書の息子の喧嘩にまで介入した“官邸の忠犬” https://t.co/X5k2bzoxxY @litera_webさんから"
futaro08689983,2020-01-15T13:20:20Z,"「安倍やめろデモ」を報道したら自民党の支持率アップ？
さすが安倍支持者。脳みその欠片も無いようです（笑） https://t.co/9yEPRHN9y3"
futaro08689983,2020-01-15T13:17:20Z,"つまり「改竄」をまたやっちまったというわけですね。
安倍晋三に絡んだ公文書が何度も改ざんされるということはやっぱり黒幕は安倍晋三以外にない。 https://t.co/CQBKAUKZhK"
futaro08689983,2020-01-15T13:12:49Z,気付かないのが安倍内閣。だからこそのこの体たらく。辞め時はもはや通り越して切腹しなきゃいけないくらいの時期に来ているね。 https://t.co/OeAvmCA95n
futaro08689983,2020-01-15T13:26:06Z,"@Egir4X7coZTowQC TVが「安倍辞めろデモ」を放送してないじゃん。やっぱり放送しないから支持率が上がるんだよ。
だからキチンと放送すべきだよね。"
araki_masahiro,2020-01-15T13:06:15Z,"西部さんが、
今の安倍内閣や、
取り巻きの日本会議を見たら、どう思うかな……… https://t.co/d76gNuqgWW"
araki_masahiro,2020-01-15T13:25:51Z,"《国家主義者の血》

安倍総理の政治姿勢にあれこれ言っても、仕方がない。　

あの人は、岸信介の孫なのだから。"
nobutoyo_tenkyu,2020-01-15T13:25:40Z,"@S_priestess_moe それを量産して地球を救うんですね
きっと安倍総理が桜を見る会と称して話し合っていたのはその計画でしょう( 'ω')"
mitsukajimaya,2020-01-15T13:25:30Z,"十年前なら年に一度くらいだった

「今の段階でそれ!?」

「ぶっつけ本番すぎるでしょ!?」

「今初めて聞きましたよ!?マジ?」

「いや、それはないでしょ!?」

ってことが毎月2~3回起きるようになってきた

やってるフリ、形だけだから、もうﾑﾁｬｸﾁｬですよ

ｳﾙﾄﾗﾊﾞｶ安倍晋三をのおかげでね"
