"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27441.4361801021","31564.3534454575","32584.0897746021","32018.3841618323","32071.976036711","32066.5074640643","32819.8494263635","33102.9024279366","33777.6908084438","32334.0598214052","34139.6578630859","33621.6979259852","32262.6605528233","35550.2771916046","38293.2354271164","40547.1344672217","41782.5440859589","42520.3550187159","44841.9293177201","43055.8106902782","44502.4193074312","48524.6324875473","50573.3906479994","51264.8661487972","52626.0171963118","54118.7373754591","54522.2536707471","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1126.84678033842","1219.66733009701","1295.32692710479","1350.83451057654","1357.01582749523","1429.51114563422","1500.41263451692","1641.57076994808","1683.48840307189","1713.75984836634","1812.47080532025","1919.53398723101","2016.6673890312","2154.73532807886","2237.18841066523","2415.53711517816","2668.22375227545","2975.82959012556","3187.31097610988","3231.23649545953","3298.00474917495","3631.66345577089","4172.538735428","4322.99132012595","4411.97453776013","4568.08615240843","4730.29205840122","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192.3991694855","1225.61481601764","1231.18621899091","1239.4521072549","1229.92573208068","1287.46269609381","1303.44587055594","1334.10146085931","1394.48639447962","1470.1689530504","1514.34448826079","1579.77777566569","1573.78996812418","1668.45812059608","1767.77485432885","1876.66244483877","1929.54175992387","2023.2579313318","2081.00767270268","2088.25174710868","2139.81582613702","2158.18118164724","2227.468054559","2272.53289419044","2337.01339665474","2447.38507486515","2571.10088983233","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22194.8873698605","23780.8385041788","25275.9707568564","28141.9050405688","30896.4146205747","32747.4460990227","34428.694957243","36669.2717992333","35031.8441751074","37435.5191338134","40978.0679626183","40408.0136209716","42367.8755933239","45799.7178442016","50911.4612916972","55172.9236536906","59999.298491537","64466.0409606398","63438.3093154561","61646.8370306658","70646.8202648274","75013.1866592974","77429.4295432003","81287.8395529851","84593.4281446892","86306.3089125656","88003.0994778583","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1158.63534708848","1233.81780700901","1382.43777835908","1430.41217702021","1550.53942388567","1665.36081537195","1675.21100825743","1633.03958152401","1634.20466072795","1606.40342316473","1370.75502056451","1255.90947537709","1206.99481621865","1277.31380565386","1342.01519576367","1424.36173102776","1532.4805005876","1648.97629229998","1759.42575170824","1651.00243508478","1746.76515681922","1969.2061677912","2053.59537003635","2103.95573586748","2128.6125720476","2190.87897302746","2239.65419759883","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","808.288067520116","849.909507483852","704.967628571288","735.74371010928","740.841180070268","697.223836973006","721.132892806049","686.66335001407","698.685076815381","682.150477626508","723.465747177789","661.766726056714","811.1083175322","862.726770964728","901.692077756598","933.499817091898","982.309027150551","1059.51297272531","1110.93514270282","1144.52075070817","1192.59655886196","1246.25278946725","1428.53549705813","1712.83269485488","1782.42271351128","1404.05388991216","1479.07955327139","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2927.75083367125","3091.23359621818","3353.81033339996","3637.03183628251","3888.7696874243","4174.00282870406","4276.34788256092","4490.03757847442","4667.39329991535","4863.14926539793","5044.13138788508","5213.18733529427","5385.80459063386","5590.15523203811","5821.65514755782","6193.97013213417","6603.87361385868","7008.70499098271","7205.45029423597","7001.79507563199","7152.20492482057","7428.03014889377","7671.62040403886","7901.96435782722","8118.59503214793","8370.24737237092","8633.54058509145","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49348.9411845377","53049.9306391124","58063.6702902252","59984.9367353361","63955.4995267234","64327.2387931302","67263.560460859","71351.9210098338","74436.8509377393","78675.571239044","85480.6387923673","87503.9594530021","75930.5218589072","72368.2036282707","66053.1105030725","61392.9793042387","59764.1062937328","59643.8449753309","60145.4609318565","61051.2216063959","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4873.06723866437","5087.46002555488","5561.85989317595","5780.74855077965","5175.00204171689","5721.68962868491","6151.86823254854","6800.90838664793","7197.44624502974","8070.17645350733","8707.00905720454","9615.7088952429","10472.1085341069","11921.8326399451","11841.7760700604","12098.7463411209","12967.8273525741","13107.9721540672","13772.4968509382","13806.0128083451","14111.9385595468","14725.0712649146","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1642.61142178404","1653.34506535432","1624.08632043553","1622.66416740371","1641.28922527922","1682.92124712485","1757.51855821419","1805.06807316363","1823.83940496368","1845.05285016233","1903.79905214185","1975.6999379987","2012.3846373706","2100.47004888712","2359.19668382689","2500.5813536038","2685.7505589071","2874.02299357161","3008.37801825504","3047.31634471812","3171.56348708258","3291.9801367325","3387.96374176063","3520.22953610042","3658.80133714764","3725.21984719578","3729.31830748377","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3570.7610570547","3620.00878956097","3713.25848727013","3482.0483956412","1846.74181023166","2054.72560557416","2095.79452994051","1929.18506631785","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1643.63847630275","1654.41524372431","1625.25240089372","1623.91229224695","1642.51395960411","1684.12166758831","1758.76892418435","1806.47778989277","1825.35939588491","1846.58461762414","1905.34692692949","1977.19724761113","2013.87783656218","2101.8469272982","2360.50353750923","2502.02881283262","2687.34788168886","2875.80214220099","3010.08157113813","3048.96147801789","3173.28071468982","3293.84834521008","3389.95182907362","3522.32017151433","3660.93937950162","3727.40344977227","3731.58312690891","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9671.70758754478","10155.8270156463","10635.826701944","11225.2526878839","12292.1844784735","13106.1863345279","14637.4267052","16049.5218124028","17193.9137910475","17290.4692993741","18432.6543682803","19724.3044612282","20372.4434521961","20993.5052763931","21575.9109234772","21906.3125865004","22140.6483466178","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1635.63554871787","1661.88142802935","1764.03614686189","1837.45726155839","1983.33949990665","2178.84898770235","2256.18521268526","2431.92208896775","2452.53959905964","2588.07974333705","2695.62954239181","2768.2335148403","2882.8672386326","3056.54907313583","3144.03086427558","3243.67742508366","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6815.59519847733","7103.38227497984","7121.23690692746","6647.35438891644","6897.02879304782","7010.81018066549","7128.36998141346","7566.78562988377","7674.19392137994","7633.74237493173","7713.11421365365","8155.70907085723","8542.14662042231","9136.10034300486","10146.133554402","10834.5922071629","11473.2528351789","12249.5395294179","12869.898246519","13218.06309781","13924.390720947","14887.9368149101","15410.9964927827","15956.9489964571","16124.0063861827","15755.166272391","14995.7692836058","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7131.25197777093","7424.98318239982","8021.87066789471","8642.39655690625","9361.23706208366","10061.3467776759","10602.3990681138","10700.7066033767","11347.9120676264","12399.7573456861","13294.4945941052","14138.9091629204","15198.9196885859","16616.1345443472","18875.5245510192","21156.8304463096","23691.6438756506","23082.7905557917","25010.5445790089","25835.0047572051","26647.4219627674","27897.5985749197","29074.1138634366","29987.1941524819","30706.099744566","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13547.2228969916","14272.655502993","15260.2835190902","16024.4007818468","17067.1629112275","18036.4672725117","18998.7743901652","20305.0222228046","21132.3864932469","22792.9279769399","23945.2553423533","25777.9866908873","27594.7911778813","29624.1901825066","27504.0720696707","27792.9779761335","28804.7015194266","28900.8780286843","29796.8119898561","31229.2809443086","32185.6129001828","33421.2417032925","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20096.1865746616","20387.6827456384","20490.2992541744","20425.511467531","21559.108288716","22774.647524916","23606.4854404876","24446.8462024742","25478.2916671165","27148.3768848487","29257.9852567522","29701.9974206408","30587.762515156","31470.8957425718","33551.7055820245","33967.1875268405","37439.8370331712","40563.8387965269","41853.6961806504","39693.3252968852","41667.832085041","43755.0604392612","44724.9743448022","45673.1706323125","46404.7437912863","48037.8398314551","49507.8457136123","",
"Swaziland","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3476.08752822551","3554.93738394779","3668.72473008238","3797.27730042546","3896.34691406654","4087.02522398796","4229.2138022063","4336.86347714215","4401.57803164879","4514.48030004083","4628.36937373893","4732.68491054411","4978.67991784308","5243.64571061959","5544.02244608538","6006.33615601192","6476.09483189895","6834.03463271294","6901.29750504162","6932.2661004685","7148.9127033737","7323.99766548019","7667.52681308497","8139.6910924121","8291.24797096531","8277.78492331218","8345.73109538549","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36327.2318988918","","","","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9188.61300054011","9627.45282720644","10503.7845450758","11184.5616030534","11033.2751606322","11007.3754713448","11588.2180956453","13042.4570717843","14015.1158735661","14214.0199272779","14626.4603708639","14607.2386856143","14559.3487739301","14134.4839172426","14161.5154039608","15859.9194624154","17516.5484654906","19755.6671853348","19274.84812334","19131.3317358706","19953.1605009972","22556.5825709346","24251.5239686008","25655.8229520659","26564.9676381115","27233.3838415237","28438.9990226005","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.712756095914","779.61051689174","834.190962404949","697.193189246855","759.134089410794","758.932736008585","763.675234808681","793.04627917086","827.987232582298","805.57891619743","787.225118686826","865.77638240656","917.828426528627","1033.58346793282","1366.99601139243","1596.8359830663","1600.20122553425","1640.78038737086","1668.57798496799","1695.96330988651","1886.25106054051","1863.84560539765","1999.03494822396","2077.06024824585","2187.53451335047","2184.6890334134","1994.59133573385","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1454.36777345078","1594.59035841148","1773.89661623145","1979.35698561248","2203.7492627757","2434.13347148014","2663.61096446734","2856.90123520805","2879.98458818704","3062.23219745319","3328.66306640838","3591.43444218686","3891.09635603411","4270.25474490195","4731.4328570713","5300.92011153798","5986.16046199713","6826.30571504183","7472.81072795833","8027.02142817808","8840.91506517254","9697.91797494227","10535.0748661202","11382.8387394202","12268.6446015507","13128.6273980953","14025.4808993665","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6428.09026355858","6236.05782711512","5772.57793763435","5588.96690141136","5160.3531702244","5212.81148698719","5344.07011333757","5596.58115930368","5682.99781319258","5888.7323021104","6522.32038869347","6904.63470121588","7377.88463972639","8083.98207638557","9016.24488282451","10018.9158724894","11853.4443318539","13192.5941660291","15055.525966524","14683.2458819168","15754.7687594032","17783.3380766291","18693.84408247","19418.7573986041","19672.7459963295","19429.7664886996","19593.5824700569","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.635745990101","873.383828043781","838.077327163301","712.076711441013","816.362150618162","875.563126894052","942.922261863783","1063.97282223242","1018.33946284905","1027.37590585963","1012.1789148409","990.232695878412","969.662025692324","1011.05623492136","1033.42353489511","1051.03367989258","1097.38781282763","1121.73130389186","1137.99225689776","1155.2601866339","1183.83933770636","1233.834912194","1282.5320637792","1319.65906571733","1385.57397900683","1439.68731237292","1493.42987420098","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298.39893960415","4764.69554680892","5214.465292764","5726.83322107714","6258.86143439033","6839.71144105265","7277.53990291282","7114.06024798226","6563.17755729335","6888.96086913354","7283.51129029312","7635.09300292334","8160.93273591999","8855.4946751805","9604.71047825025","10262.1089368069","11035.6145882521","11878.0391488687","12255.2120165349","12201.3624379538","13213.747749553","13535.1332681194","14714.4750162525","15293.2579923807","15646.5779825789","16256.5252546908","16946.200679012","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2355.66865523634","2212.27633885046","1576.6674014222","1327.46984811859","1050.84974472578","925.907099469044","773.971735805336","789.16832520133","827.81930561367","858.302089339079","935.197554267591","1035.5949576538","1143.26891096253","1268.90912178705","1408.96449633553","1519.74066174057","1641.03465054182","1777.56357907191","1913.51971334427","1957.63974874966","2063.73041090242","2211.75382192544","2367.18536580277","2525.68552769168","2682.47305733645","2817.32868661368","2985.09409485628","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5375.3948276821","5151.39398933716","4353.16311899684","4398.45633414707","3620.77423809952","3354.5565159814","3577.06775553706","3173.36308483518","3390.12501536215","3962.65910594059","4227.15842552401","4463.90248698421","4498.8200692949","4691.96798058627","5010.76180364569","5783.42649175597","6538.59502510291","7363.08240853082","8496.63069297048","8952.45351849578","9741.30529127428","11212.5385130967","12460.7504047201","13697.5549163382","15097.6547125827","15995.7849336736","16908.7497885934","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5779.60763357469","6106.0438795154","6337.63128108166","6953.30421411135","7311.93791603369","7363.97840583038","7612.9511688037","8021.25379970692","8153.23527016709","8187.10396808602","8558.47929624288","8667.13767482521","8699.82541915674","8924.3321216665","9615.70919795599","10314.2536412482","11187.0299118774","12014.1083047717","12615.087149329","12413.3065130449","13194.3874083299","14042.0789923851","14515.6699633242","14997.8834817508","15309.4281220442","15262.839268825","15300.5684115758","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1009.26222111897","1172.47913869405","1073.4746808405","1029.35304793148","1029.89223631836","1099.1086019758","1044.03304528033","1176.12389283636","1352.48642383906","1520.31269347382","1667.79888214038","1801.67644893396","1884.96661413372","1920.02804763396","1988.4596612847","2048.66942332069","2144.5125364998","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5203.20640352475","5152.09699750477","5394.15592762243","5494.34455089666","5572.86871565265","5729.57504734792","6076.23888349374","6287.02658137869","6634.5867677675","6936.59768222326","7278.66538995708","7526.85339910692","7785.67024079903","8004.46832816299","8720.01898647282","9243.10552608298","9884.52259321712","10577.0238796053","10980.7666939475","11146.2000261922","11660.9701110959","11617.0172089739","11642.7969931857","11881.345376292","12258.8203988566","12372.2340032277","13239.7756573541","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.12047317536","2535.3425087934","2595.23393210353","2752.03544059986","2943.98071317139","3109.05511815808","3156.50968684654","3194.50799508051","3302.97114815326","3467.41310910599","3647.46875347969","3844.22533001576","4013.3653988568","4154.36602687255","4227.46021403573","4404.66573428276","4474.4185048664","4373.41384659631","4568.4950130998","4681.40743918381","4883.37022651885","5101.45600452365","5223.00441988687","5123.33097000737","5300.29814099137","5537.2074737407","5756.34460208438","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1193.90760947494","1231.32380053456","1303.94943895597","1363.20915043243","1445.09174577288","1544.94588669879","1646.73368535753","1703.12821470868","1781.75269330565","1910.96218141291","1996.81798722988","2090.7684839317","2162.36023827837","2323.78393005072","2524.45542543803","2787.70945623545","3071.17156955592","3381.01114577814","3525.68422636906","3763.56645507058","4089.08254394765","4371.74958394812","4631.42328183833","4923.39191384909","5293.07197091519","5686.21652792926","6073.32319708126","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1643.63847630275","1654.41524372431","1625.25240089372","1623.91229224695","1642.51395960411","1684.12166758831","1758.76892418435","1806.47778989277","1825.35939588491","1846.58461762414","1905.34692692949","1977.19724761113","2013.87783656218","2101.8469272982","2360.50353750923","2502.02881283262","2687.34788168886","2875.80214220099","3010.08157113813","3048.96147801789","3173.28071468982","3293.84834521008","3389.95182907362","3522.32017151433","3660.93937950162","3727.40344977227","3731.58312690891","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7921.0789249332","8349.53795672353","8347.75303868848","8375.31362159624","8816.68287324086","9384.59120263852","10210.3159338462","11145.8232774531","12164.1755161247","13317.863047221","14524.0912057474","15420.8555877603","16828.1093715724","19547.2767458703","21572.5135152079","23532.4893135837","27328.2928666278","29252.1188021204","30693.8690027465","29429.3474699749","30628.5417613587","31012.7164187128","31830.5180330315","33038.9677749923","33282.6319918341","33377.3132963439","32918.5012575045","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3629.12019998381","3810.75358917228","4111.24024173179","4212.28329945762","4353.56512044272","4470.33368137229","4802.37159863688","5080.01702907233","5315.52371689723","5661.44036739868","6003.31200839351","6316.87368715478","6446.87416989672","6832.44028066185","7400.07207454986","7838.07403053947","8424.45480364506","9137.58344833951","9609.70756075463","9868.80143331069","10225.2522337184","10120.6771726065","10595.8744431802","10947.9138408364","11325.5287443559","11469.3656037515","11618.02321783","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6141.08041123204","6299.33409569623","6716.56774940142","7310.78623236559","6947.38702806808","7482.37994736448","8018.30782217518","8619.97397440501","9086.76699575875","8757.20334550819","9576.41193606658","9236.3911446031","9330.14445968639","9603.83037126882","10868.2330561841","11887.874986014","13628.0025837298","14840.1983618038","16048.9201886918","15501.8471128031","17459.5697219998","19660.8894895655","20639.8586676224","22310.5364019299","23111.4410524941","24065.6778595181","24412.4625577657","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1531.51646555871","1630.55237579967","1703.69347535967","1806.60704604115","2027.26187895687","1957.45503906262","1869.10312696034","2086.52956648172","2428.52981200412","2417.00652429952","2428.52215396405","2500.03829731412","2703.64012691043","2629.60253000804","2631.16164654449","2578.51053475666","2685.11966005952","2901.29996366453","3164.40745808493","3017.62447373319","2945.71868217362","3230.92932316246","3266.37350219456","3333.0018204373","3440.22966934058","3546.26468156182","3658.10936016917","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951.779533140068","971.269366783384","966.070796677208","967.985891657683","972.327166917688","997.564116084965","1032.67184598661","1059.14226499124","1082.4782596507","1123.24984856951","1174.30121144481","1239.14261465942","1311.45852749043","1389.64197747664","1495.39434599123","1620.58357269204","1695.6330336948","1830.15843494686","1908.73737951768","1963.5915052646","2048.29359256743","2186.13158170674","2268.86646543773","2397.21297764558","2530.36149704127","2652.19565474174","2786.66671928576","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.322563937419","524.331098163502","536.405265919792","575.679965526801","605.713457542592","668.034818980463","719.131545573637","745.405190220989","766.415870906522","814.759844918509","832.084436956845","865.787282031737","923.764995474711","969.009943265601","1027.03230110923","1088.68570371654","1200.80091954096","1291.03439158016","1382.4870003226","1437.43096900096","1485.20267891388","1602.54481121821","1638.06808856127","1666.97679439383","1724.69878631574","1777.45477816537","1822.96649260324","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6763.20305813102","6387.20349647559","5882.24178208694","5162.60639267848","4083.48605383735","3689.12068302853","3410.95652191974","3396.05703558982","3397.92094358933","3475.63827399652","3802.54024262986","4289.92123052578","4628.03729312102","5206.10663175912","6042.184783862","6452.09619499112","7184.20328657944","8005.69175999108","8395.81254471333","7239.62422604547","7666.2195766859","8281.86712612352","8475.47174617216","8629.67699354523","8683.64084212016","7948.14209569081","8271.77997863005","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3373.20256263997","3491.33832666855","3592.6203452755","3843.57887258617","3999.12236611453","4172.1450216679","4412.69501493118","4676.27559950436","4818.21904396174","5014.06987931287","5405.329858374","5681.1183429856","5993.90052916844","6430.52032636818","7105.87239791586","7863.85135643796","8879.17864405753","9916.75552832827","10839.1342444272","11136.4466259357","12082.1669941544","13185.4497428114","13999.1565031658","14816.5197889902","15563.1909605298","16098.9148813948","16828.7660039977","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6360.38252638167","6756.73280336055","7404.97177748078","7725.57135661434","8402.4754798649","8392.74391781756","8958.11496185357","9820.7825141864","10309.3797875696","10210.8808946729","10204.9052364956","10018.5644879224","9383.94447187216","9654.33669227233","10421.0357266984","11553.515510398","12376.3365965096","13501.6028047761","14705.5517423148","15391.1969879823","16736.8510315505","17904.7458216669","18817.7419571586","19942.5040485268","20886.2747945336","21158.7984427669","21661.5789557579","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23954.4793548671","24405.1648147489","25492.9516517617","26464.852511744","27776.635528226","28782.1750200918","30068.2309182833","31572.6902298492","32949.1977640346","34620.9288990826","36449.8551155349","37273.6181034176","38166.0378407812","39677.1983481058","41921.8097617892","44307.9205848603","46437.0671173065","48061.5376613353","48401.4273403899","47001.5553496818","48373.8788155779","49790.6654782305","51450.1222950581","52787.0269489935","54598.5506887519","56469.0089691129","57638.1590879883","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1984.90340654174","1997.82631529959","1772.46611928389","1733.06693707979","1645.29362651141","1634.68738247338","1660.75570450959","1743.82973700773","1809.19873876732","1895.33093583454","1984.4701197699","2088.33565761099","2178.38639798776","2288.35670262007","2503.27937546086","2732.71695110167","2985.63605679664","3321.5667619168","3632.74012083063","3890.61017413034","4153.93884603207","4469.99748445762","4853.64970600306","5244.04937972153","5657.64778053592","6081.76256175703","6525.26399820412","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3604.04947447735","3755.51130899186","4078.92184001989","4349.90696500915","4385.54713337255","4825.07614590586","4978.56316704402","5244.74388323486","5522.66638301718","5761.42920494983","5988.01912997914","6223.98135536786","6709.31397876532","7355.4468268346","7856.66565865026","8297.08919255063","9195.72258830138","9279.21545539816","10081.1107964033","9936.44457673654","9714.99907953801","9871.64857733634","10193.5041719785","10548.6924504357","10866.6436446487","11146.7993097321","11479.0314833886","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9339.95443021821","10344.9905900394","10970.0912285934","11016.0783743989","10752.1080764811","11172.3741729769","11122.5215129607","11794.0553806184","11724.1114664624","10978.9161305288","11424.2044872596","11858.3338883985","10775.3483988763","9957.68583743424","11891.6246677556","13309.6976356116","14821.1480014121","16276.9256267862","17192.9154506647","16507.3413516962","16210.2899564076","16981.3354907118","18004.4653243772","18281.1929699666","17639.1367666694","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
